snapshot_date,product_id,on_hand_qty,reorder_point,safety_stock
2025-09-26,P0008,924.8,1092.4,546.2
2025-09-27,P0008,883.8,1092.4,546.2
2025-09-28,P0008,824.8,1092.4,546.2
2025-09-29,P0008,824.8,1092.4,546.2
2025-09-30,P0008,772.8,1092.4,546.2
2025-10-01,P0008,633.8,1092.4,546.2
2025-10-02,P0008,543.8,1092.4,546.2
2025-10-03,P0008,413.8,1092.4,546.2
2025-10-04,P0008,389.8,1092.4,546.2
2025-10-05,P0008,374.8,1092.4,546.2
2025-10-06,P0008,316.8,1092.4,546.2
2025-10-07,P0008,145.8,1092.4,546.2
2025-10-08,P0008,49.8,1092.4,546.2
2025-10-09,P0008,1411.8,1092.4,546.2
2025-10-10,P0008,1306.8,1092.4,546.2
2025-10-11,P0008,1296.8,1092.4,546.2
2025-10-12,P0008,1268.8,1092.4,546.2
2025-10-13,P0008,1204.8,1092.4,546.2
2025-10-14,P0008,1100.8,1092.4,546.2
2025-10-15,P0008,1027.8,1092.4,546.2
2025-10-16,P0008,963.8,1092.4,546.2
2025-10-17,P0008,892.8,1092.4,546.2
2025-10-18,P0008,863.8,1092.4,546.2
2025-10-19,P0008,863.8,1092.4,546.2
2025-10-20,P0008,769.8,1092.4,546.2
2025-10-21,P0008,651.8,1092.4,546.2
2025-10-22,P0008,600.8,1092.4,546.2
2025-10-23,P0008,554.8,1092.4,546.2
2025-10-24,P0008,478.8,1092.4,546.2
2025-10-25,P0008,449.8,1092.4,546.2
2025-10-26,P0008,438.8,1092.4,546.2
2025-10-27,P0008,305.8,1092.4,546.2
2025-10-28,P0008,231.8,1092.4,546.2
2025-10-29,P0008,130.8,1092.4,546.2
2025-10-30,P0008,62.8,1092.4,546.2
2025-10-31,P0008,31.8,1092.4,546.2
2025-11-01,P0008,31.8,1092.4,546.2
2025-11-02,P0008,31.8,1092.4,546.2
2025-11-03,P0008,0.0,1092.4,546.2
2025-11-04,P0008,1355.0,1092.4,546.2
2025-11-05,P0008,1346.0,1092.4,546.2
2025-11-06,P0008,1218.0,1092.4,546.2
2025-11-07,P0008,1153.0,1092.4,546.2
2025-11-08,P0008,1122.0,1092.4,546.2
2025-11-09,P0008,1108.0,1092.4,546.2
2025-11-10,P0008,1010.0,1092.4,546.2
2025-11-11,P0008,989.0,1092.4,546.2
2025-11-12,P0008,855.0,1092.4,546.2
2025-11-13,P0008,826.0,1092.4,546.2
2025-11-14,P0008,803.0,1092.4,546.2
2025-11-15,P0008,773.0,1092.4,546.2
2025-11-16,P0008,751.0,1092.4,546.2
2025-11-17,P0008,712.0,1092.4,546.2
2025-11-18,P0008,608.0,1092.4,546.2
2025-11-19,P0008,508.0,1092.4,546.2
2025-11-20,P0008,461.0,1092.4,546.2
2025-11-21,P0008,418.0,1092.4,546.2
2025-11-22,P0008,418.0,1092.4,546.2
2025-11-23,P0008,390.0,1092.4,546.2
2025-11-24,P0008,262.0,1092.4,546.2
2025-11-25,P0008,178.0,1092.4,546.2
2025-11-26,P0008,100.0,1092.4,546.2
2025-11-27,P0008,32.0,1092.4,546.2
2025-11-28,P0008,0.0,1092.4,546.2
2025-11-29,P0008,0.0,1092.4,546.2
2025-11-30,P0008,1447.8,1092.4,546.2
2025-12-01,P0008,1354.8,1092.4,546.2
2025-12-02,P0008,1302.8,1092.4,546.2
2025-12-03,P0008,1220.8,1092.4,546.2
2025-12-04,P0008,1179.8,1092.4,546.2
2025-12-05,P0008,1134.8,1092.4,546.2
2025-12-06,P0008,1092.8,1092.4,546.2
2025-12-07,P0008,1092.8,1092.4,546.2
2025-12-08,P0008,1050.8,1092.4,546.2
2025-12-09,P0008,975.8,1092.4,546.2
2025-12-10,P0008,882.8,1092.4,546.2
2025-12-11,P0008,812.8,1092.4,546.2
2025-12-12,P0008,752.8,1092.4,546.2
2025-12-13,P0008,752.8,1092.4,546.2
2025-12-14,P0008,732.8,1092.4,546.2
2025-12-15,P0008,610.8,1092.4,546.2
2025-12-16,P0008,522.8,1092.4,546.2
2025-12-17,P0008,429.8,1092.4,546.2
2025-12-18,P0008,386.8,1092.4,546.2
2025-12-19,P0008,299.8,1092.4,546.2
2025-12-20,P0008,266.8,1092.4,546.2
2025-12-21,P0008,266.8,1092.4,546.2
2025-12-22,P0008,237.8,1092.4,546.2
2025-12-23,P0008,191.8,1092.4,546.2
2025-12-24,P0008,129.8,1092.4,546.2
2025-12-25,P0008,35.8,1092.4,546.2
2025-12-26,P0008,35.8,1092.4,546.2
2025-12-27,P0008,25.8,1092.4,546.2
2025-12-28,P0008,1380.8,1092.4,546.2
2025-12-29,P0008,1299.8,1092.4,546.2
2025-12-30,P0008,1269.8,1092.4,546.2
2025-12-31,P0008,1189.8,1092.4,546.2
2023-01-01,P0009,2452.9,1092.9,546.4
2023-01-02,P0009,2369.9,1092.9,546.4
2023-01-03,P0009,2303.9,1092.9,546.4
2023-01-04,P0009,2303.9,1092.9,546.4
2023-01-05,P0009,2303.9,1092.9,546.4
2023-01-06,P0009,2208.9,1092.9,546.4
2023-01-07,P0009,2177.9,1092.9,546.4
2023-01-08,P0009,2128.9,1092.9,546.4
2023-01-09,P0009,2042.9,1092.9,546.4
2023-01-10,P0009,2016.9,1092.9,546.4
2023-01-11,P0009,1972.9,1092.9,546.4
2023-01-12,P0009,1940.9,1092.9,546.4
2023-01-13,P0009,1878.9,1092.9,546.4
2023-01-14,P0009,1790.9,1092.9,546.4
2023-01-15,P0009,1790.9,1092.9,546.4
2023-01-16,P0009,1737.9,1092.9,546.4
2023-01-17,P0009,1626.9,1092.9,546.4
2023-01-18,P0009,1522.9,1092.9,546.4
2023-01-19,P0009,1453.9,1092.9,546.4
2023-01-20,P0009,1404.9,1092.9,546.4
2023-01-21,P0009,1348.9,1092.9,546.4
2023-01-22,P0009,1348.9,1092.9,546.4
2023-01-23,P0009,1305.9,1092.9,546.4
2023-01-24,P0009,1253.9,1092.9,546.4
2023-01-25,P0009,1228.9,1092.9,546.4
2023-01-26,P0009,1205.9,1092.9,546.4
2023-01-27,P0009,1164.9,1092.9,546.4
2023-01-28,P0009,1089.9,1092.9,546.4
2023-01-29,P0009,1065.9,1092.9,546.4
2023-01-30,P0009,1023.9,1092.9,546.4
2023-01-31,P0009,910.9,1092.9,546.4
2023-02-01,P0009,866.9,1092.9,546.4
2023-02-02,P0009,780.9,1092.9,546.4
2023-02-03,P0009,718.9,1092.9,546.4
2023-02-04,P0009,718.9,1092.9,546.4
2023-02-05,P0009,640.9,1092.9,546.4
2023-02-06,P0009,573.9,1092.9,546.4
2023-02-07,P0009,494.9,1092.9,546.4
2023-02-08,P0009,401.9,1092.9,546.4
2023-02-09,P0009,363.9,1092.9,546.4
2023-02-10,P0009,303.9,1092.9,546.4
2023-02-11,P0009,303.9,1092.9,546.4
2023-02-12,P0009,295.9,1092.9,546.4
2023-02-13,P0009,282.9,1092.9,546.4
2023-02-14,P0009,210.9,1092.9,546.4
2023-02-15,P0009,168.9,1092.9,546.4
2023-02-16,P0009,90.9,1092.9,546.4
2023-02-17,P0009,1339.9,1092.9,546.4
2023-02-18,P0009,1339.9,1092.9,546.4
2023-02-19,P0009,1339.9,1092.9,546.4
2023-02-20,P0009,1301.9,1092.9,546.4
2023-02-21,P0009,1223.9,1092.9,546.4
2023-02-22,P0009,1127.9,1092.9,546.4
2023-02-23,P0009,1111.9,1092.9,546.4
2023-02-24,P0009,1083.9,1092.9,546.4
2023-02-25,P0009,1083.9,1092.9,546.4
2023-02-26,P0009,1044.9,1092.9,546.4
2023-02-27,P0009,1017.9,1092.9,546.4
2023-02-28,P0009,1004.9,1092.9,546.4
2023-03-01,P0009,984.9,1092.9,546.4
2023-03-02,P0009,946.9,1092.9,546.4
2023-03-03,P0009,833.9,1092.9,546.4
2023-03-04,P0009,801.9,1092.9,546.4
2023-03-05,P0009,785.9,1092.9,546.4
2023-03-06,P0009,766.9,1092.9,546.4
2023-03-07,P0009,664.9,1092.9,546.4
2023-03-08,P0009,573.9,1092.9,546.4
2023-03-09,P0009,523.9,1092.9,546.4
2023-03-10,P0009,406.9,1092.9,546.4
2023-03-11,P0009,406.9,1092.9,546.4
2023-03-12,P0009,346.9,1092.9,546.4
2023-03-13,P0009,309.9,1092.9,546.4
2023-03-14,P0009,213.9,1092.9,546.4
2023-03-15,P0009,164.9,1092.9,546.4
2023-03-16,P0009,1447.9,1092.9,546.4
2023-03-17,P0009,1383.9,1092.9,546.4
2023-03-18,P0009,1332.9,1092.9,546.4
2023-03-19,P0009,1277.9,1092.9,546.4
2023-03-20,P0009,1144.9,1092.9,546.4
2023-03-21,P0009,1127.9,1092.9,546.4
2023-03-22,P0009,1118.9,1092.9,546.4
2023-03-23,P0009,1108.9,1092.9,546.4
2023-03-24,P0009,1066.9,1092.9,546.4
2023-03-25,P0009,1066.9,1092.9,546.4
2023-03-26,P0009,1007.9,1092.9,546.4
2023-03-27,P0009,949.9,1092.9,546.4
2023-03-28,P0009,896.9,1092.9,546.4
2023-03-29,P0009,881.9,1092.9,546.4
2023-03-30,P0009,865.9,1092.9,546.4
2023-03-31,P0009,843.9,1092.9,546.4
2023-04-01,P0009,843.9,1092.9,546.4
2023-04-02,P0009,811.9,1092.9,546.4
2023-04-03,P0009,709.9,1092.9,546.4
2023-04-04,P0009,641.9,1092.9,546.4
2023-04-05,P0009,581.9,1092.9,546.4
2023-04-06,P0009,544.9,1092.9,546.4
2023-04-07,P0009,512.9,1092.9,546.4
2023-04-08,P0009,512.9,1092.9,546.4
2023-04-09,P0009,452.9,1092.9,546.4
2023-04-10,P0009,357.9,1092.9,546.4
2023-04-11,P0009,249.9,1092.9,546.4
2023-04-12,P0009,193.9,1092.9,546.4
2023-04-13,P0009,1399.9,1092.9,546.4
2023-04-14,P0009,1371.9,1092.9,546.4
2023-04-15,P0009,1358.9,1092.9,546.4
2023-04-16,P0009,1358.9,1092.9,546.4
2023-04-17,P0009,1239.9,1092.9,546.4
2023-04-18,P0009,1188.9,1092.9,546.4
2023-04-19,P0009,1124.9,1092.9,546.4
2023-04-20,P0009,1034.9,1092.9,546.4
2023-04-21,P0009,967.9,1092.9,546.4
2023-04-22,P0009,926.9,1092.9,546.4
2023-04-23,P0009,876.9,1092.9,546.4
2023-04-24,P0009,807.9,1092.9,546.4
2023-04-25,P0009,756.9,1092.9,546.4
2023-04-26,P0009,678.9,1092.9,546.4
2023-04-27,P0009,678.9,1092.9,546.4
2023-04-28,P0009,589.9,1092.9,546.4
2023-04-29,P0009,514.9,1092.9,546.4
2023-04-30,P0009,480.9,1092.9,546.4
2023-05-01,P0009,480.9,1092.9,546.4
2023-05-02,P0009,459.9,1092.9,546.4
2023-05-03,P0009,356.9,1092.9,546.4
2023-05-04,P0009,337.9,1092.9,546.4
2023-05-05,P0009,187.9,1092.9,546.4
2023-05-06,P0009,120.9,1092.9,546.4
2023-05-07,P0009,79.9,1092.9,546.4
2023-05-08,P0009,27.9,1092.9,546.4
2023-05-09,P0009,0.0,1092.9,546.4
2023-05-10,P0009,1353.0,1092.9,546.4
2023-05-11,P0009,1304.0,1092.9,546.4
2023-05-12,P0009,1207.0,1092.9,546.4
2023-05-13,P0009,1207.0,1092.9,546.4
2023-05-14,P0009,1201.0,1092.9,546.4
2023-05-15,P0009,1192.0,1092.9,546.4
2023-05-16,P0009,1037.0,1092.9,546.4
2023-05-17,P0009,1003.0,1092.9,546.4
2023-05-18,P0009,863.0,1092.9,546.4
2023-05-19,P0009,856.0,1092.9,546.4
2023-05-20,P0009,813.0,1092.9,546.4
2023-05-21,P0009,813.0,1092.9,546.4
2023-05-22,P0009,720.0,1092.9,546.4
2023-05-23,P0009,597.0,1092.9,546.4
2023-05-24,P0009,479.0,1092.9,546.4
2023-05-25,P0009,452.0,1092.9,546.4
2023-05-26,P0009,424.0,1092.9,546.4
2023-05-27,P0009,413.0,1092.9,546.4
2023-05-28,P0009,380.0,1092.9,546.4
2023-05-29,P0009,307.0,1092.9,546.4
2023-05-30,P0009,165.0,1092.9,546.4
2023-05-31,P0009,150.0,1092.9,546.4
2023-06-01,P0009,0.0,1092.9,546.4
2023-06-02,P0009,0.0,1092.9,546.4
2023-06-03,P0009,0.0,1092.9,546.4
2023-06-04,P0009,0.0,1092.9,546.4
2023-06-05,P0009,1355.9,1092.9,546.4
2023-06-06,P0009,1169.9,1092.9,546.4
2023-06-07,P0009,1105.9,1092.9,546.4
2023-06-08,P0009,1027.9,1092.9,546.4
2023-06-09,P0009,986.9,1092.9,546.4
2023-06-10,P0009,986.9,1092.9,546.4
2023-06-11,P0009,986.9,1092.9,546.4
2023-06-12,P0009,931.9,1092.9,546.4
2023-06-13,P0009,922.9,1092.9,546.4
2023-06-14,P0009,911.9,1092.9,546.4
2023-06-15,P0009,871.9,1092.9,546.4
2023-06-16,P0009,850.9,1092.9,546.4
2023-06-17,P0009,850.9,1092.9,546.4
2023-06-18,P0009,841.9,1092.9,546.4
2023-06-19,P0009,815.9,1092.9,546.4
2023-06-20,P0009,564.9,1092.9,546.4
2023-06-21,P0009,533.9,1092.9,546.4
2023-06-22,P0009,477.9,1092.9,546.4
2023-06-23,P0009,477.9,1092.9,546.4
2023-06-24,P0009,443.9,1092.9,546.4
2023-06-25,P0009,443.9,1092.9,546.4
2023-06-26,P0009,350.9,1092.9,546.4
2023-06-27,P0009,350.9,1092.9,546.4
2023-06-28,P0009,1781.9,1092.9,546.4
2023-06-29,P0009,1645.9,1092.9,546.4
2023-06-30,P0009,1590.9,1092.9,546.4
2023-07-01,P0009,1560.9,1092.9,546.4
2023-07-02,P0009,1495.9,1092.9,546.4
2023-07-03,P0009,1463.9,1092.9,546.4
2023-07-04,P0009,1376.9,1092.9,546.4
2023-07-05,P0009,1336.9,1092.9,546.4
2023-07-06,P0009,1276.9,1092.9,546.4
2023-07-07,P0009,1276.9,1092.9,546.4
2023-07-08,P0009,1276.9,1092.9,546.4
2023-07-09,P0009,1276.9,1092.9,546.4
2023-07-10,P0009,1177.9,1092.9,546.4
2023-07-11,P0009,1177.9,1092.9,546.4
2023-07-12,P0009,1140.9,1092.9,546.4
2023-07-13,P0009,1035.9,1092.9,546.4
2023-07-14,P0009,948.9,1092.9,546.4
2023-07-15,P0009,948.9,1092.9,546.4
2023-07-16,P0009,948.9,1092.9,546.4
2023-07-17,P0009,874.9,1092.9,546.4
2023-07-18,P0009,753.9,1092.9,546.4
2023-07-19,P0009,753.9,1092.9,546.4
2023-07-20,P0009,700.9,1092.9,546.4
2023-07-21,P0009,636.9,1092.9,546.4
2023-07-22,P0009,636.9,1092.9,546.4
2023-07-23,P0009,636.9,1092.9,546.4
2023-07-24,P0009,607.9,1092.9,546.4
2023-07-25,P0009,556.9,1092.9,546.4
2023-07-26,P0009,545.9,1092.9,546.4
2023-07-27,P0009,455.9,1092.9,546.4
2023-07-28,P0009,447.9,1092.9,546.4
2023-07-29,P0009,434.9,1092.9,546.4
2023-07-30,P0009,415.9,1092.9,546.4
2023-07-31,P0009,343.9,1092.9,546.4
2023-08-01,P0009,297.9,1092.9,546.4
2023-08-02,P0009,1665.9,1092.9,546.4
2023-08-03,P0009,1588.9,1092.9,546.4
2023-08-04,P0009,1582.9,1092.9,546.4
2023-08-05,P0009,1514.9,1092.9,546.4
2023-08-06,P0009,1514.9,1092.9,546.4
2023-08-07,P0009,1471.9,1092.9,546.4
2023-08-08,P0009,1471.9,1092.9,546.4
2023-08-09,P0009,1471.9,1092.9,546.4
2023-08-10,P0009,1459.9,1092.9,546.4
2023-08-11,P0009,1404.9,1092.9,546.4
2023-08-12,P0009,1355.9,1092.9,546.4
2023-08-13,P0009,1290.9,1092.9,546.4
2023-08-14,P0009,1194.9,1092.9,546.4
2023-08-15,P0009,995.9,1092.9,546.4
2023-08-16,P0009,868.9,1092.9,546.4
2023-08-17,P0009,756.9,1092.9,546.4
2023-08-18,P0009,714.9,1092.9,546.4
2023-08-19,P0009,642.9,1092.9,546.4
2023-08-20,P0009,583.9,1092.9,546.4
2023-08-21,P0009,566.9,1092.9,546.4
2023-08-22,P0009,512.9,1092.9,546.4
2023-08-23,P0009,458.9,1092.9,546.4
2023-08-24,P0009,448.9,1092.9,546.4
2023-08-25,P0009,395.9,1092.9,546.4
2023-08-26,P0009,395.9,1092.9,546.4
2023-08-27,P0009,360.9,1092.9,546.4
2023-08-28,P0009,232.9,1092.9,546.4
2023-08-29,P0009,232.9,1092.9,546.4
2023-08-30,P0009,232.9,1092.9,546.4
2023-08-31,P0009,45.9,1092.9,546.4
2023-09-01,P0009,0.0,1092.9,546.4
2023-09-02,P0009,0.0,1092.9,546.4
2023-09-03,P0009,0.0,1092.9,546.4
2023-09-04,P0009,1408.0,1092.9,546.4
2023-09-05,P0009,1339.0,1092.9,546.4
2023-09-06,P0009,1321.0,1092.9,546.4
2023-09-07,P0009,1172.0,1092.9,546.4
2023-09-08,P0009,1158.0,1092.9,546.4
2023-09-09,P0009,1147.0,1092.9,546.4
2023-09-10,P0009,1147.0,1092.9,546.4
2023-09-11,P0009,1060.0,1092.9,546.4
2023-09-12,P0009,1042.0,1092.9,546.4
2023-09-13,P0009,1004.0,1092.9,546.4
2023-09-14,P0009,944.0,1092.9,546.4
2023-09-15,P0009,904.0,1092.9,546.4
2023-09-16,P0009,904.0,1092.9,546.4
2023-09-17,P0009,904.0,1092.9,546.4
2023-09-18,P0009,788.0,1092.9,546.4
2023-09-19,P0009,768.0,1092.9,546.4
2023-09-20,P0009,730.0,1092.9,546.4
2023-09-21,P0009,647.0,1092.9,546.4
2023-09-22,P0009,507.0,1092.9,546.4
2023-09-23,P0009,464.0,1092.9,546.4
2023-09-24,P0009,369.0,1092.9,546.4
2023-09-25,P0009,316.0,1092.9,546.4
2023-09-26,P0009,205.0,1092.9,546.4
2023-09-27,P0009,61.0,1092.9,546.4
2023-09-28,P0009,0.0,1092.9,546.4
2023-09-29,P0009,0.0,1092.9,546.4
2023-09-30,P0009,0.0,1092.9,546.4
2023-10-01,P0009,1398.9,1092.9,546.4
2023-10-02,P0009,1333.9,1092.9,546.4
2023-10-03,P0009,1267.9,1092.9,546.4
2023-10-04,P0009,1201.9,1092.9,546.4
2023-10-05,P0009,1201.9,1092.9,546.4
2023-10-06,P0009,1201.9,1092.9,546.4
2023-10-07,P0009,1164.9,1092.9,546.4
2023-10-08,P0009,1123.9,1092.9,546.4
2023-10-09,P0009,1047.9,1092.9,546.4
2023-10-10,P0009,945.9,1092.9,546.4
2023-10-11,P0009,907.9,1092.9,546.4
2023-10-12,P0009,907.9,1092.9,546.4
2023-10-13,P0009,889.9,1092.9,546.4
2023-10-14,P0009,889.9,1092.9,546.4
2023-10-15,P0009,889.9,1092.9,546.4
2023-10-16,P0009,793.9,1092.9,546.4
2023-10-17,P0009,771.9,1092.9,546.4
2023-10-18,P0009,717.9,1092.9,546.4
2023-10-19,P0009,632.9,1092.9,546.4
2023-10-20,P0009,587.9,1092.9,546.4
2023-10-21,P0009,546.9,1092.9,546.4
2023-10-22,P0009,546.9,1092.9,546.4
2023-10-23,P0009,446.9,1092.9,546.4
2023-10-24,P0009,395.9,1092.9,546.4
2023-10-25,P0009,310.9,1092.9,546.4
2023-10-26,P0009,135.9,1092.9,546.4
2023-10-27,P0009,0.0,1092.9,546.4
2023-10-28,P0009,0.0,1092.9,546.4
2023-10-29,P0009,1411.0,1092.9,546.4
2023-10-30,P0009,1274.0,1092.9,546.4
2023-10-31,P0009,1238.0,1092.9,546.4
2023-11-01,P0009,1238.0,1092.9,546.4
2023-11-02,P0009,1179.0,1092.9,546.4
2023-11-03,P0009,1093.0,1092.9,546.4
2023-11-04,P0009,1014.0,1092.9,546.4
2023-11-05,P0009,1014.0,1092.9,546.4
2023-11-06,P0009,918.0,1092.9,546.4
2023-11-07,P0009,801.0,1092.9,546.4
2023-11-08,P0009,772.0,1092.9,546.4
2023-11-09,P0009,656.0,1092.9,546.4
2023-11-10,P0009,565.0,1092.9,546.4
2023-11-11,P0009,491.0,1092.9,546.4
2023-11-12,P0009,452.0,1092.9,546.4
2023-11-13,P0009,413.0,1092.9,546.4
2023-11-14,P0009,375.0,1092.9,546.4
2023-11-15,P0009,332.0,1092.9,546.4
2023-11-16,P0009,274.0,1092.9,546.4
2023-11-17,P0009,176.0,1092.9,546.4
2023-11-18,P0009,176.0,1092.9,546.4
2023-11-19,P0009,176.0,1092.9,546.4
2023-11-20,P0009,120.0,1092.9,546.4
2023-11-21,P0009,30.0,1092.9,546.4
2023-11-22,P0009,0.0,1092.9,546.4
2023-11-23,P0009,0.0,1092.9,546.4
2023-11-24,P0009,1422.9,1092.9,546.4
2023-11-25,P0009,1394.9,1092.9,546.4
2023-11-26,P0009,1351.9,1092.9,546.4
2023-11-27,P0009,1314.9,1092.9,546.4
2023-11-28,P0009,1197.9,1092.9,546.4
2023-11-29,P0009,1132.9,1092.9,546.4
2023-11-30,P0009,1039.9,1092.9,546.4
2023-12-01,P0009,992.9,1092.9,546.4
2023-12-02,P0009,903.9,1092.9,546.4
2023-12-03,P0009,869.9,1092.9,546.4
2023-12-04,P0009,815.9,1092.9,546.4
2023-12-05,P0009,673.9,1092.9,546.4
2023-12-06,P0009,642.9,1092.9,546.4
2023-12-07,P0009,584.9,1092.9,546.4
2023-12-08,P0009,468.9,1092.9,546.4
2023-12-09,P0009,459.9,1092.9,546.4
2023-12-10,P0009,459.9,1092.9,546.4
2023-12-11,P0009,452.9,1092.9,546.4
2023-12-12,P0009,353.9,1092.9,546.4
2023-12-13,P0009,353.9,1092.9,546.4
2023-12-14,P0009,229.9,1092.9,546.4
2023-12-15,P0009,163.9,1092.9,546.4
2023-12-16,P0009,122.9,1092.9,546.4
2023-12-17,P0009,72.9,1092.9,546.4
2023-12-18,P0009,54.9,1092.9,546.4
2023-12-19,P0009,16.9,1092.9,546.4
2023-12-20,P0009,1376.9,1092.9,546.4
2023-12-21,P0009,1294.9,1092.9,546.4
2023-12-22,P0009,1263.9,1092.9,546.4
2023-12-23,P0009,1168.9,1092.9,546.4
2023-12-24,P0009,1168.9,1092.9,546.4
2023-12-25,P0009,1135.9,1092.9,546.4
2023-12-26,P0009,1065.9,1092.9,546.4
2023-12-27,P0009,942.9,1092.9,546.4
2023-12-28,P0009,820.9,1092.9,546.4
2023-12-29,P0009,797.9,1092.9,546.4
2023-12-30,P0009,762.9,1092.9,546.4
2023-12-31,P0009,745.9,1092.9,546.4
2024-01-01,P0009,740.9,1092.9,546.4
2024-01-02,P0009,550.9,1092.9,546.4
2024-01-03,P0009,470.9,1092.9,546.4
2024-01-04,P0009,439.9,1092.9,546.4
2024-01-05,P0009,394.9,1092.9,546.4
2024-01-06,P0009,339.9,1092.9,546.4
2024-01-07,P0009,261.9,1092.9,546.4
2024-01-08,P0009,212.9,1092.9,546.4
2024-01-09,P0009,196.9,1092.9,546.4
2024-01-10,P0009,162.9,1092.9,546.4
2024-01-11,P0009,61.9,1092.9,546.4
2024-01-12,P0009,0.0,1092.9,546.4
2024-01-13,P0009,0.0,1092.9,546.4
2024-01-14,P0009,0.0,1092.9,546.4
2024-01-15,P0009,1374.0,1092.9,546.4
2024-01-16,P0009,1307.0,1092.9,546.4
2024-01-17,P0009,1284.0,1092.9,546.4
2024-01-18,P0009,1272.0,1092.9,546.4
2024-01-19,P0009,1173.0,1092.9,546.4
2024-01-20,P0009,1173.0,1092.9,546.4
2024-01-21,P0009,1074.0,1092.9,546.4
2024-01-22,P0009,960.0,1092.9,546.4
2024-01-23,P0009,960.0,1092.9,546.4
2024-01-24,P0009,960.0,1092.9,546.4
2024-01-25,P0009,916.0,1092.9,546.4
2024-01-26,P0009,877.0,1092.9,546.4
2024-01-27,P0009,877.0,1092.9,546.4
2024-01-28,P0009,831.0,1092.9,546.4
2024-01-29,P0009,823.0,1092.9,546.4
2024-01-30,P0009,776.0,1092.9,546.4
2024-01-31,P0009,738.0,1092.9,546.4
2024-02-01,P0009,698.0,1092.9,546.4
2024-02-02,P0009,667.0,1092.9,546.4
2024-02-03,P0009,579.0,1092.9,546.4
2024-02-04,P0009,579.0,1092.9,546.4
2024-02-05,P0009,473.0,1092.9,546.4
2024-02-06,P0009,322.0,1092.9,546.4
2024-02-07,P0009,223.0,1092.9,546.4
2024-02-08,P0009,108.0,1092.9,546.4
2024-02-09,P0009,51.0,1092.9,546.4
2024-02-10,P0009,1352.9,1092.9,546.4
2024-02-11,P0009,1352.9,1092.9,546.4
2024-02-12,P0009,1281.9,1092.9,546.4
2024-02-13,P0009,1281.9,1092.9,546.4
2024-02-14,P0009,1257.9,1092.9,546.4
2024-02-15,P0009,1257.9,1092.9,546.4
2024-02-16,P0009,1085.9,1092.9,546.4
2024-02-17,P0009,1085.9,1092.9,546.4
2024-02-18,P0009,1043.9,1092.9,546.4
2024-02-19,P0009,937.9,1092.9,546.4
2024-02-20,P0009,915.9,1092.9,546.4
2024-02-21,P0009,838.9,1092.9,546.4
2024-02-22,P0009,838.9,1092.9,546.4
2024-02-23,P0009,806.9,1092.9,546.4
2024-02-24,P0009,806.9,1092.9,546.4
2024-02-25,P0009,782.9,1092.9,546.4
2024-02-26,P0009,721.9,1092.9,546.4
2024-02-27,P0009,685.9,1092.9,546.4
2024-02-28,P0009,601.9,1092.9,546.4
2024-02-29,P0009,494.9,1092.9,546.4
2024-03-01,P0009,431.9,1092.9,546.4
2024-03-02,P0009,389.9,1092.9,546.4
2024-03-03,P0009,293.9,1092.9,546.4
2024-03-04,P0009,215.9,1092.9,546.4
2024-03-05,P0009,185.9,1092.9,546.4
2024-03-06,P0009,115.9,1092.9,546.4
2024-03-07,P0009,1425.9,1092.9,546.4
2024-03-08,P0009,1327.9,1092.9,546.4
2024-03-09,P0009,1327.9,1092.9,546.4
2024-03-10,P0009,1327.9,1092.9,546.4
2024-03-11,P0009,1220.9,1092.9,546.4
2024-03-12,P0009,1191.9,1092.9,546.4
2024-03-13,P0009,1110.9,1092.9,546.4
2024-03-14,P0009,1015.9,1092.9,546.4
2024-03-15,P0009,999.9,1092.9,546.4
2024-03-16,P0009,999.9,1092.9,546.4
2024-03-17,P0009,989.9,1092.9,546.4
2024-03-18,P0009,874.9,1092.9,546.4
2024-03-19,P0009,862.9,1092.9,546.4
2024-03-20,P0009,702.9,1092.9,546.4
2024-03-21,P0009,656.9,1092.9,546.4
2024-03-22,P0009,559.9,1092.9,546.4
2024-03-23,P0009,559.9,1092.9,546.4
2024-03-24,P0009,505.9,1092.9,546.4
2024-03-25,P0009,497.9,1092.9,546.4
2024-03-26,P0009,384.9,1092.9,546.4
2024-03-27,P0009,327.9,1092.9,546.4
2024-03-28,P0009,281.9,1092.9,546.4
2024-03-29,P0009,182.9,1092.9,546.4
2024-03-30,P0009,156.9,1092.9,546.4
2024-03-31,P0009,47.9,1092.9,546.4
2024-04-01,P0009,0.9,1092.9,546.4
2024-04-02,P0009,0.0,1092.9,546.4
2024-04-03,P0009,1370.0,1092.9,546.4
2024-04-04,P0009,1346.0,1092.9,546.4
2024-04-05,P0009,1320.0,1092.9,546.4
2024-04-06,P0009,1309.0,1092.9,546.4
2024-04-07,P0009,1217.0,1092.9,546.4
2024-04-08,P0009,1151.0,1092.9,546.4
2024-04-09,P0009,1036.0,1092.9,546.4
2024-04-10,P0009,934.0,1092.9,546.4
2024-04-11,P0009,874.0,1092.9,546.4
2024-04-12,P0009,769.0,1092.9,546.4
2024-04-13,P0009,714.0,1092.9,546.4
2024-04-14,P0009,676.0,1092.9,546.4
2024-04-15,P0009,652.0,1092.9,546.4
2024-04-16,P0009,564.0,1092.9,546.4
2024-04-17,P0009,564.0,1092.9,546.4
2024-04-18,P0009,547.0,1092.9,546.4
2024-04-19,P0009,495.0,1092.9,546.4
2024-04-20,P0009,495.0,1092.9,546.4
