sale_id,date,product_id,customer_id,quantity_sold,unit_price,discount_pct,revenue
SO021003,2025-10-15,P0009,C0011,23,4.45,0.01,102.35
SO021004,2025-10-15,P0007,C0011,26,2.54,0.018,66.04
SO021005,2025-10-15,P0003,C0039,11,3.4,0.025,37.4
SO021006,2025-10-15,P0009,C0018,35,4.27,0.049,149.45
SO021007,2025-10-15,P0005,C0022,13,8.68,0.034,112.84
SO021008,2025-10-15,P0005,C0021,39,8.81,0.02,343.59
SO021009,2025-10-15,P0005,C0035,27,8.82,0.019,238.14
SO021010,2025-10-15,P0007,C0018,27,2.34,0.097,63.18
SO021011,2025-10-15,P0010,C0020,20,3.96,0.007,79.2
SO021012,2025-10-15,P0006,C0025,42,2.7,0.178,113.4
SO021013,2025-10-15,P0006,C0035,35,2.64,0.198,92.4
SO021014,2025-10-15,P0004,C0027,5,6.0,0.076,30.0
SO021015,2025-10-15,P0001,C0005,15,6.63,0.052,99.45
SO021016,2025-10-15,P0006,C0023,14,2.66,0.19,37.24
SO021017,2025-10-15,P0008,C0014,15,4.97,0.061,74.55
SO021018,2025-10-15,P0010,C0020,6,3.59,0.099,21.54
SO021019,2025-10-15,P0006,C0045,49,2.64,0.199,129.36
SO021020,2025-10-15,P0008,C0003,26,5.0,0.055,130.0
SO021021,2025-10-16,P0006,C0011,21,2.58,0.215,54.18
SO021022,2025-10-16,P0008,C0029,42,5.26,0.005,220.92
SO021023,2025-10-16,P0001,C0035,43,6.96,0.004,299.28
SO021024,2025-10-16,P0002,C0013,31,7.04,0.021,218.24
SO021025,2025-10-16,P0006,C0009,49,2.61,0.206,127.89
SO021026,2025-10-16,P0004,C0038,5,6.41,0.012,32.05
SO021027,2025-10-16,P0001,C0032,46,6.92,0.01,318.32
SO021028,2025-10-16,P0001,C0039,45,6.72,0.038,302.4
SO021029,2025-10-16,P0006,C0045,35,2.62,0.204,91.7
SO021030,2025-10-16,P0008,C0019,6,4.9,0.074,29.4
SO021031,2025-10-16,P0007,C0037,16,2.59,0.001,41.44
SO021032,2025-10-16,P0010,C0029,25,3.97,0.005,99.25
SO021033,2025-10-16,P0008,C0042,16,5.1,0.035,81.6
SO021034,2025-10-16,P0006,C0033,49,2.58,0.216,126.42
SO021035,2025-10-16,P0009,C0011,20,4.04,0.1,80.8
SO021036,2025-10-16,P0005,C0004,48,8.63,0.04,414.24
SO021037,2025-10-16,P0002,C0005,12,6.67,0.073,80.04
SO021038,2025-10-16,P0005,C0035,27,8.25,0.082,222.75
SO021039,2025-10-16,P0005,C0002,40,8.9,0.01,356.0
SO021040,2025-10-16,P0007,C0009,23,2.38,0.081,54.74
SO021041,2025-10-17,P0001,C0021,17,6.98,0.002,118.66
SO021042,2025-10-17,P0009,C0012,26,4.37,0.026,113.62
SO021043,2025-10-17,P0004,C0009,35,6.36,0.02,222.6
SO021044,2025-10-17,P0002,C0036,15,6.9,0.041,103.5
SO021045,2025-10-17,P0002,C0009,16,6.9,0.041,110.4
SO021046,2025-10-17,P0005,C0007,48,8.7,0.032,417.6
SO021047,2025-10-17,P0006,C0003,19,2.66,0.19,50.54
SO021048,2025-10-17,P0003,C0020,19,3.34,0.044,63.46
SO021049,2025-10-17,P0004,C0035,12,5.92,0.088,71.04
SO021050,2025-10-17,P0004,C0036,18,6.39,0.015,115.02
SO021051,2025-10-17,P0003,C0020,12,3.44,0.014,41.28
SO021052,2025-10-17,P0007,C0014,5,2.44,0.059,12.2
SO021053,2025-10-17,P0003,C0028,43,3.15,0.096,135.45
SO021054,2025-10-17,P0009,C0009,27,4.49,0.001,121.23
SO021055,2025-10-17,P0008,C0008,32,4.88,0.078,156.16
SO021056,2025-10-17,P0002,C0002,28,6.53,0.092,182.84
SO021057,2025-10-17,P0008,C0008,9,5.23,0.012,47.07
SO021058,2025-10-17,P0004,C0039,11,5.88,0.094,64.68
SO021059,2025-10-17,P0005,C0038,17,8.23,0.085,139.91
SO021060,2025-10-17,P0002,C0002,6,6.74,0.063,40.44
SO021061,2025-10-17,P0002,C0005,30,6.77,0.059,203.1
SO021062,2025-10-17,P0005,C0040,25,8.77,0.025,219.25
SO021063,2025-10-17,P0008,C0006,30,5.26,0.006,157.8
SO021064,2025-10-17,P0004,C0030,39,6.2,0.044,241.8
SO021065,2025-10-17,P0005,C0040,15,8.14,0.095,122.1
SO021066,2025-10-17,P0004,C0035,15,6.08,0.063,91.2
SO021067,2025-10-17,P0006,C0005,41,2.67,0.187,109.47
SO021068,2025-10-17,P0010,C0033,37,3.93,0.014,145.41
SO021069,2025-10-18,P0009,C0044,47,4.24,0.056,199.28
SO021070,2025-10-18,P0010,C0009,49,3.81,0.046,186.69
SO021071,2025-10-18,P0003,C0036,37,3.42,0.019,126.54
SO021072,2025-10-18,P0008,C0044,29,5.08,0.039,147.32
SO021073,2025-10-18,P0001,C0027,44,6.55,0.063,288.2
SO021074,2025-10-19,P0002,C0012,37,6.56,0.088,242.72
SO021075,2025-10-19,P0009,C0028,35,4.43,0.014,155.05
SO021076,2025-10-19,P0003,C0044,5,3.28,0.06,16.4
SO021077,2025-10-19,P0001,C0009,37,6.6,0.056,244.2
SO021078,2025-10-19,P0005,C0015,19,8.6,0.043,163.4
SO021079,2025-10-20,P0009,C0027,19,4.44,0.011,84.36
SO021080,2025-10-20,P0009,C0028,6,4.21,0.063,25.26
SO021081,2025-10-20,P0006,C0035,46,2.67,0.189,122.82
SO021082,2025-10-20,P0010,C0040,40,3.65,0.084,146.0
SO021083,2025-10-20,P0010,C0044,37,3.88,0.028,143.56
SO021084,2025-10-20,P0007,C0015,47,2.57,0.007,120.79
SO021085,2025-10-20,P0010,C0036,32,3.63,0.089,116.16
SO021086,2025-10-20,P0002,C0017,36,7.04,0.021,253.44
SO021087,2025-10-20,P0008,C0005,46,5.25,0.008,241.5
SO021088,2025-10-20,P0004,C0039,15,6.26,0.035,93.9
SO021089,2025-10-20,P0004,C0033,5,6.37,0.018,31.85
SO021090,2025-10-20,P0002,C0029,7,6.64,0.077,46.48
SO021091,2025-10-20,P0002,C0002,35,7.18,0.001,251.3
SO021092,2025-10-20,P0007,C0029,15,2.47,0.045,37.05
SO021093,2025-10-20,P0009,C0019,15,4.46,0.006,66.9
SO021094,2025-10-20,P0001,C0005,39,6.43,0.08,250.77
SO021095,2025-10-20,P0004,C0032,28,6.28,0.032,175.84
SO021096,2025-10-20,P0002,C0005,16,6.87,0.044,109.92
SO021097,2025-10-20,P0008,C0025,48,5.21,0.015,250.08
SO021098,2025-10-20,P0010,C0018,24,3.81,0.044,91.44
SO021099,2025-10-20,P0006,C0012,38,2.63,0.2,99.94
SO021100,2025-10-20,P0004,C0010,26,5.91,0.089,153.66
SO021101,2025-10-20,P0001,C0010,19,6.89,0.014,130.91
SO021102,2025-10-21,P0009,C0017,33,4.11,0.084,135.63
SO021103,2025-10-21,P0010,C0017,18,3.95,0.011,71.1
SO021104,2025-10-21,P0003,C0039,24,3.22,0.076,77.28
SO021105,2025-10-21,P0010,C0019,36,3.97,0.006,142.92
SO021106,2025-10-21,P0002,C0036,25,6.61,0.08,165.25
SO021107,2025-10-21,P0005,C0015,36,8.95,0.004,322.2
SO021108,2025-10-21,P0004,C0014,45,5.94,0.085,267.3
SO021109,2025-10-21,P0001,C0044,11,6.37,0.088,70.07
SO021110,2025-10-21,P0006,C0016,6,2.56,0.222,15.36
SO021111,2025-10-21,P0005,C0037,43,8.67,0.036,372.81
SO021112,2025-10-21,P0002,C0018,11,6.6,0.082,72.6
SO021113,2025-10-21,P0007,C0020,19,2.55,0.014,48.45
SO021114,2025-10-21,P0003,C0003,16,3.3,0.054,52.8
SO021115,2025-10-21,P0002,C0036,12,6.74,0.062,80.88
SO021116,2025-10-21,P0008,C0024,39,5.12,0.032,199.68
SO021117,2025-10-21,P0006,C0025,5,2.55,0.224,12.75
SO021118,2025-10-21,P0008,C0012,17,4.84,0.085,82.28
SO021119,2025-10-21,P0010,C0040,28,3.82,0.042,106.96
SO021120,2025-10-21,P0007,C0006,33,2.33,0.1,76.89
SO021121,2025-10-21,P0010,C0045,44,3.82,0.042,168.08
SO021122,2025-10-21,P0008,C0040,15,5.17,0.022,77.55
SO021123,2025-10-21,P0005,C0023,34,8.36,0.07,284.24
SO021124,2025-10-21,P0008,C0009,47,5.16,0.024,242.52
SO021125,2025-10-21,P0006,C0026,49,2.64,0.199,129.36
SO021126,2025-10-21,P0006,C0018,13,2.65,0.196,34.45
SO021127,2025-10-21,P0009,C0017,29,4.27,0.048,123.83
SO021128,2025-10-21,P0009,C0027,17,4.26,0.052,72.42
SO021129,2025-10-21,P0006,C0009,17,2.63,0.202,44.71
SO021130,2025-10-21,P0004,C0040,9,6.22,0.042,55.98
SO021131,2025-10-21,P0007,C0028,19,2.52,0.027,47.88
SO021132,2025-10-22,P0009,C0010,18,4.05,0.098,72.9
SO021133,2025-10-22,P0010,C0034,48,3.79,0.051,181.92
SO021134,2025-10-22,P0006,C0014,6,2.66,0.192,15.96
SO021135,2025-10-22,P0001,C0012,16,6.47,0.074,103.52
SO021136,2025-10-22,P0005,C0019,5,8.61,0.042,43.05
SO021137,2025-10-22,P0002,C0043,11,6.55,0.089,72.05
SO021138,2025-10-22,P0006,C0006,36,2.64,0.199,95.04
SO021139,2025-10-22,P0006,C0005,33,2.59,0.214,85.47
SO021140,2025-10-22,P0004,C0018,49,6.28,0.033,307.72
SO021141,2025-10-22,P0005,C0036,22,8.72,0.03,191.84
SO021142,2025-10-22,P0002,C0025,40,6.84,0.048,273.6
SO021143,2025-10-22,P0009,C0020,15,4.07,0.093,61.05
SO021144,2025-10-22,P0001,C0010,29,6.57,0.06,190.53
SO021145,2025-10-22,P0009,C0033,38,4.36,0.028,165.68
SO021146,2025-10-22,P0008,C0024,19,4.97,0.06,94.43
SO021147,2025-10-22,P0005,C0022,41,8.83,0.018,362.03
SO021148,2025-10-22,P0007,C0011,14,2.52,0.026,35.28
SO021149,2025-10-22,P0006,C0041,26,2.61,0.208,67.86
SO021150,2025-10-22,P0001,C0005,15,6.78,0.03,101.7
SO021151,2025-10-22,P0008,C0030,32,4.86,0.082,155.52
SO021152,2025-10-22,P0001,C0008,8,6.98,0.002,55.84
SO021153,2025-10-22,P0002,C0019,40,7.05,0.019,282.0
SO021154,2025-10-23,P0009,C0037,19,4.24,0.056,80.56
SO021155,2025-10-23,P0006,C0042,5,2.61,0.207,13.05
SO021156,2025-10-23,P0001,C0003,49,6.34,0.093,310.66
SO021157,2025-10-23,P0007,C0028,37,2.53,0.025,93.61
SO021158,2025-10-23,P0002,C0025,45,6.87,0.045,309.15
SO021159,2025-10-23,P0007,C0038,32,2.57,0.007,82.24
SO021160,2025-10-23,P0001,C0028,40,6.77,0.032,270.8
SO021161,2025-10-23,P0001,C0007,49,6.91,0.012,338.59
SO021162,2025-10-23,P0007,C0018,11,2.51,0.031,27.61
SO021163,2025-10-23,P0004,C0017,23,6.22,0.042,143.06
SO021164,2025-10-23,P0007,C0038,41,2.58,0.004,105.78
SO021165,2025-10-23,P0005,C0004,29,8.23,0.085,238.67
SO021166,2025-10-23,P0009,C0011,33,4.26,0.051,140.58
SO021167,2025-10-23,P0010,C0002,24,3.97,0.006,95.28
SO021168,2025-10-23,P0005,C0020,36,8.11,0.098,291.96
SO021169,2025-10-23,P0006,C0003,12,2.64,0.199,31.68
SO021170,2025-10-23,P0007,C0024,13,2.51,0.03,32.63
SO021171,2025-10-23,P0009,C0039,19,4.34,0.033,82.46
SO021172,2025-10-23,P0008,C0004,21,4.89,0.075,102.69
SO021173,2025-10-23,P0005,C0038,22,8.16,0.092,179.52
SO021174,2025-10-23,P0003,C0017,21,3.18,0.088,66.78
SO021175,2025-10-23,P0008,C0015,25,5.27,0.003,131.75
SO021176,2025-10-23,P0009,C0028,35,4.36,0.03,152.6
SO021177,2025-10-23,P0010,C0040,33,3.86,0.033,127.38
SO021178,2025-10-24,P0005,C0003,14,8.48,0.057,118.72
SO021179,2025-10-24,P0009,C0026,39,4.11,0.084,160.29
SO021180,2025-10-24,P0009,C0030,25,4.38,0.025,109.5
SO021181,2025-10-24,P0001,C0031,10,6.84,0.022,68.4
SO021182,2025-10-24,P0007,C0043,46,2.37,0.084,109.02
SO021183,2025-10-24,P0009,C0042,23,4.47,0.004,102.81
SO021184,2025-10-24,P0003,C0022,21,3.27,0.064,68.67
SO021185,2025-10-24,P0009,C0032,37,4.09,0.088,151.33
SO021186,2025-10-24,P0003,C0038,39,3.48,0.003,135.72
SO021187,2025-10-24,P0001,C0003,6,6.9,0.013,41.4
SO021188,2025-10-24,P0007,C0011,39,2.57,0.008,100.23
SO021189,2025-10-24,P0007,C0019,10,2.51,0.032,25.1
SO021190,2025-10-24,P0007,C0011,37,2.58,0.003,95.46
SO021191,2025-10-24,P0002,C0025,39,6.9,0.04,269.1
SO021192,2025-10-24,P0003,C0039,8,3.33,0.047,26.64
SO021193,2025-10-24,P0010,C0016,15,3.65,0.085,54.75
SO021194,2025-10-24,P0008,C0008,34,5.06,0.043,172.04
SO021195,2025-10-24,P0008,C0001,42,4.83,0.087,202.86
SO021196,2025-10-24,P0005,C0006,19,8.35,0.071,158.65
SO021197,2025-10-24,P0002,C0002,48,6.8,0.054,326.4
SO021198,2025-10-24,P0006,C0006,16,2.55,0.225,40.8
SO021199,2025-10-24,P0009,C0007,26,4.35,0.031,113.1
SO021200,2025-10-24,P0003,C0038,28,3.31,0.051,92.68
SO021201,2025-10-24,P0004,C0013,41,6.01,0.074,246.41
SO021202,2025-10-24,P0005,C0017,6,8.86,0.015,53.16
SO021203,2025-10-24,P0005,C0040,42,8.86,0.014,372.12
SO021204,2025-10-24,P0002,C0040,11,6.79,0.055,74.69
SO021205,2025-10-24,P0006,C0007,13,2.54,0.228,33.02
SO021206,2025-10-24,P0003,C0038,28,3.43,0.016,96.04
SO021207,2025-10-25,P0008,C0022,29,4.86,0.081,140.94
SO021208,2025-10-25,P0009,C0041,29,4.06,0.095,117.74
SO021209,2025-10-25,P0007,C0040,48,2.53,0.022,121.44
SO021210,2025-10-25,P0006,C0023,24,2.63,0.201,63.12
SO021211,2025-10-25,P0007,C0034,15,2.43,0.061,36.45
SO021212,2025-10-25,P0006,C0011,47,2.63,0.2,123.61
SO021213,2025-10-25,P0005,C0026,14,8.23,0.085,115.22
SO021214,2025-10-25,P0004,C0045,24,6.16,0.051,147.84
SO021215,2025-10-25,P0003,C0021,39,3.35,0.039,130.65
SO021216,2025-10-25,P0002,C0039,5,6.5,0.096,32.5
SO021217,2025-10-25,P0005,C0018,26,8.2,0.088,213.2
SO021218,2025-10-26,P0004,C0044,6,6.01,0.074,36.06
SO021219,2025-10-26,P0002,C0023,39,6.74,0.062,262.86
SO021220,2025-10-26,P0004,C0022,15,5.95,0.083,89.25
SO021221,2025-10-26,P0005,C0013,49,8.14,0.094,398.86
SO021222,2025-10-26,P0009,C0024,5,4.35,0.031,21.75
SO021223,2025-10-26,P0004,C0004,18,6.07,0.064,109.26
SO021224,2025-10-26,P0010,C0042,8,3.96,0.008,31.68
SO021225,2025-10-26,P0008,C0010,11,4.81,0.09,52.91
SO021226,2025-10-26,P0002,C0012,16,7.17,0.003,114.72
SO021227,2025-10-27,P0001,C0011,34,6.55,0.063,222.7
SO021228,2025-10-27,P0002,C0009,13,6.52,0.093,84.76
SO021229,2025-10-27,P0002,C0017,30,7.07,0.017,212.1
SO021230,2025-10-27,P0001,C0039,23,6.64,0.05,152.72
SO021231,2025-10-27,P0003,C0038,18,3.36,0.037,60.48
SO021232,2025-10-27,P0005,C0032,35,8.26,0.081,289.1
SO021233,2025-10-27,P0004,C0043,28,6.36,0.02,178.08
SO021234,2025-10-27,P0007,C0044,15,2.37,0.085,35.55
SO021235,2025-10-27,P0008,C0020,17,5.25,0.008,89.25
SO021236,2025-10-27,P0003,C0037,23,3.37,0.035,77.51
SO021237,2025-10-27,P0007,C0003,44,2.59,0.0,113.96
SO021238,2025-10-27,P0008,C0009,38,5.26,0.005,199.88
SO021239,2025-10-27,P0004,C0027,37,6.19,0.046,229.03
SO021240,2025-10-27,P0010,C0006,31,3.73,0.064,115.63
SO021241,2025-10-27,P0006,C0013,36,2.63,0.202,94.68
SO021242,2025-10-27,P0008,C0030,39,5.23,0.012,203.97
SO021243,2025-10-27,P0001,C0042,31,6.46,0.076,200.26
SO021244,2025-10-27,P0008,C0023,39,5.02,0.051,195.78
SO021245,2025-10-27,P0007,C0024,20,2.34,0.097,46.8
SO021246,2025-10-27,P0007,C0040,26,2.51,0.032,65.26
SO021247,2025-10-27,P0005,C0006,35,8.67,0.036,303.45
SO021248,2025-10-27,P0005,C0009,29,8.61,0.042,249.69
SO021249,2025-10-27,P0010,C0038,37,3.65,0.085,135.05
SO021250,2025-10-27,P0003,C0016,18,3.33,0.046,59.94
SO021251,2025-10-27,P0007,C0022,41,2.45,0.054,100.45
SO021252,2025-10-27,P0003,C0021,34,3.22,0.077,109.48
SO021253,2025-10-27,P0002,C0029,8,7.06,0.018,56.48
SO021254,2025-10-27,P0009,C0012,37,4.16,0.074,153.92
SO021255,2025-10-28,P0001,C0040,26,6.94,0.007,180.44
SO021256,2025-10-28,P0008,C0023,16,5.18,0.02,82.88
SO021257,2025-10-28,P0008,C0040,13,4.79,0.095,62.27
SO021258,2025-10-28,P0005,C0021,5,8.89,0.011,44.45
SO021259,2025-10-28,P0001,C0027,28,6.56,0.062,183.68
SO021260,2025-10-28,P0002,C0039,39,7.1,0.013,276.9
SO021261,2025-10-28,P0010,C0024,31,3.81,0.045,118.11
SO021262,2025-10-28,P0003,C0043,19,3.21,0.081,60.99
SO021263,2025-10-28,P0005,C0009,43,8.27,0.08,355.61
SO021264,2025-10-28,P0001,C0038,36,6.99,0.0,251.64
SO021265,2025-10-28,P0008,C0027,45,4.99,0.057,224.55
SO021266,2025-10-28,P0004,C0012,11,6.06,0.066,66.66
SO021267,2025-10-28,P0006,C0019,40,2.6,0.209,104.0
SO021268,2025-10-28,P0010,C0016,15,3.85,0.035,57.75
SO021269,2025-10-28,P0004,C0023,39,5.87,0.096,228.93
SO021270,2025-10-28,P0001,C0039,47,6.9,0.013,324.3
SO021271,2025-10-28,P0007,C0018,48,2.33,0.1,111.84
SO021272,2025-10-29,P0010,C0036,42,3.91,0.021,164.22
SO021273,2025-10-29,P0010,C0044,25,3.73,0.066,93.25
SO021274,2025-10-29,P0002,C0017,15,6.84,0.049,102.6
SO021275,2025-10-29,P0009,C0028,21,4.17,0.072,87.57
SO021276,2025-10-29,P0008,C0045,38,4.94,0.066,187.72
SO021277,2025-10-29,P0001,C0006,45,6.89,0.015,310.05
SO021278,2025-10-29,P0006,C0020,27,2.51,0.237,67.77
SO021279,2025-10-29,P0006,C0039,27,2.63,0.2,71.01
SO021280,2025-10-29,P0004,C0037,47,5.88,0.094,276.36
SO021281,2025-10-29,P0007,C0043,38,2.48,0.042,94.24
SO021282,2025-10-29,P0005,C0001,49,8.73,0.029,427.77
SO021283,2025-10-29,P0002,C0020,46,6.48,0.099,298.08
SO021284,2025-10-29,P0003,C0013,12,3.44,0.014,41.28
SO021285,2025-10-29,P0007,C0036,32,2.42,0.065,77.44
SO021286,2025-10-29,P0001,C0029,7,6.79,0.028,47.53
SO021287,2025-10-29,P0007,C0023,38,2.5,0.034,95.0
SO021288,2025-10-29,P0008,C0017,29,4.88,0.078,141.52
SO021289,2025-10-29,P0002,C0008,47,7.13,0.008,335.11
SO021290,2025-10-29,P0010,C0039,10,3.98,0.003,39.8
SO021291,2025-10-29,P0004,C0023,40,6.48,0.002,259.2
SO021292,2025-10-29,P0001,C0001,47,6.33,0.095,297.51
SO021293,2025-10-29,P0007,C0014,18,2.5,0.034,45.0
SO021294,2025-10-29,P0009,C0043,22,4.24,0.055,93.28
SO021295,2025-10-29,P0006,C0020,25,2.64,0.198,66.0
SO021296,2025-10-29,P0009,C0043,6,4.3,0.043,25.8
SO021297,2025-10-29,P0008,C0025,34,5.09,0.037,173.06
SO021298,2025-10-29,P0004,C0041,33,6.47,0.003,213.51
SO021299,2025-10-29,P0003,C0026,9,3.15,0.097,28.35
SO021300,2025-10-29,P0003,C0020,29,3.22,0.076,93.38
SO021301,2025-10-29,P0007,C0029,45,2.47,0.045,111.15
SO021302,2025-10-29,P0006,C0036,5,2.52,0.233,12.6
SO021303,2025-10-29,P0005,C0019,5,8.14,0.095,40.7
SO021304,2025-10-29,P0007,C0032,39,2.56,0.012,99.84
SO021305,2025-10-30,P0008,C0004,19,4.92,0.069,93.48
SO021306,2025-10-30,P0007,C0025,30,2.39,0.077,71.7
SO021307,2025-10-30,P0006,C0045,43,2.6,0.209,111.8
SO021308,2025-10-30,P0005,C0030,35,8.34,0.072,291.9
SO021309,2025-10-30,P0010,C0014,5,3.6,0.097,18.0
SO021310,2025-10-30,P0002,C0008,12,6.51,0.094,78.12
SO021311,2025-10-30,P0010,C0026,24,3.92,0.017,94.08
SO021312,2025-10-30,P0001,C0007,36,6.54,0.065,235.44
SO021313,2025-10-30,P0001,C0018,26,6.98,0.001,181.48
SO021314,2025-10-30,P0006,C0020,35,2.52,0.235,88.2
SO021315,2025-10-30,P0008,C0043,40,5.03,0.049,201.2
SO021316,2025-10-30,P0009,C0014,37,4.33,0.035,160.21
SO021317,2025-10-30,P0008,C0031,9,4.87,0.08,43.83
SO021318,2025-10-30,P0010,C0011,41,3.94,0.012,161.54
SO021319,2025-10-30,P0004,C0033,28,6.32,0.026,176.96
SO021320,2025-10-30,P0007,C0027,24,2.48,0.041,59.52
SO021321,2025-10-30,P0005,C0036,41,8.4,0.066,344.4
SO021322,2025-10-30,P0004,C0029,19,6.05,0.068,114.95
SO021323,2025-10-30,P0001,C0039,49,6.77,0.032,331.73
SO021324,2025-10-30,P0002,C0040,12,6.7,0.068,80.4
SO021325,2025-10-30,P0006,C0023,40,2.62,0.203,104.8
SO021326,2025-10-30,P0005,C0018,14,8.2,0.088,114.8
SO021327,2025-10-31,P0005,C0008,24,8.12,0.097,194.88
SO021328,2025-10-31,P0009,C0023,42,4.44,0.011,186.48
SO021329,2025-10-31,P0007,C0014,26,2.46,0.051,63.96
SO021330,2025-10-31,P0007,C0015,9,2.36,0.088,21.24
SO021331,2025-10-31,P0009,C0042,23,4.49,0.0,103.27
SO021332,2025-10-31,P0005,C0045,36,8.28,0.079,298.08
SO021333,2025-10-31,P0006,C0019,28,2.6,0.21,72.8
SO021334,2025-10-31,P0009,C0014,26,4.42,0.015,114.92
SO021335,2025-10-31,P0001,C0012,34,6.86,0.018,233.24
SO021336,2025-10-31,P0008,C0032,31,5.04,0.047,156.24
SO021337,2025-10-31,P0005,C0025,19,8.96,0.003,170.24
SO021338,2025-10-31,P0005,C0014,49,8.89,0.011,435.61
SO021339,2025-10-31,P0003,C0022,29,3.25,0.07,94.25
SO021340,2025-10-31,P0007,C0024,10,2.49,0.038,24.9
SO021341,2025-10-31,P0004,C0011,39,6.02,0.073,234.78
SO021342,2025-10-31,P0010,C0026,18,3.86,0.033,69.48
SO021343,2025-10-31,P0005,C0039,19,8.23,0.084,156.37
SO021344,2025-10-31,P0003,C0021,42,3.31,0.051,139.02
SO021345,2025-10-31,P0001,C0023,12,6.41,0.083,76.92
SO021346,2025-10-31,P0006,C0001,46,2.53,0.231,116.38
SO021347,2025-10-31,P0006,C0012,29,2.51,0.237,72.79
SO021348,2025-10-31,P0009,C0007,11,4.28,0.047,47.08
SO021349,2025-10-31,P0006,C0019,27,2.57,0.22,69.39
SO021350,2025-10-31,P0010,C0044,12,3.88,0.027,46.56
SO021351,2025-10-31,P0007,C0003,12,2.42,0.067,29.04
SO021352,2025-11-01,P0002,C0003,19,6.71,0.067,127.49
SO021353,2025-11-01,P0001,C0038,15,6.99,0.0,104.85
SO021354,2025-11-01,P0003,C0023,36,3.47,0.005,124.92
SO021355,2025-11-01,P0001,C0031,39,6.56,0.062,255.84
SO021356,2025-11-01,P0007,C0031,5,2.39,0.077,11.95
SO021357,2025-11-01,P0001,C0007,45,6.61,0.054,297.45
SO021358,2025-11-01,P0004,C0006,34,5.94,0.085,201.96
SO021359,2025-11-01,P0006,C0034,39,2.55,0.225,99.45
SO021360,2025-11-01,P0003,C0033,28,3.17,0.092,88.76
SO021361,2025-11-02,P0006,C0015,5,2.59,0.213,12.95
SO021362,2025-11-02,P0001,C0036,19,6.46,0.076,122.74
SO021363,2025-11-02,P0006,C0004,24,2.55,0.225,61.2
SO021364,2025-11-02,P0007,C0027,10,2.39,0.079,23.9
SO021365,2025-11-02,P0004,C0027,17,6.14,0.054,104.38
SO021366,2025-11-02,P0009,C0008,14,4.45,0.01,62.3
SO021367,2025-11-02,P0003,C0034,15,3.17,0.093,47.55
SO021368,2025-11-02,P0005,C0027,11,8.19,0.089,90.09
SO021369,2025-11-03,P0001,C0018,8,6.3,0.098,50.4
SO021370,2025-11-03,P0005,C0022,30,8.76,0.026,262.8
SO021371,2025-11-03,P0005,C0009,17,8.86,0.014,150.62
SO021372,2025-11-03,P0004,C0026,18,5.91,0.089,106.38
SO021373,2025-11-03,P0002,C0026,6,6.92,0.038,41.52
SO021374,2025-11-03,P0004,C0037,6,5.85,0.099,35.1
SO021375,2025-11-03,P0008,C0023,11,4.81,0.09,52.91
SO021376,2025-11-03,P0004,C0022,40,6.49,0.0,259.6
SO021377,2025-11-03,P0004,C0041,39,6.39,0.016,249.21
SO021378,2025-11-03,P0001,C0005,47,6.79,0.029,319.13
SO021379,2025-11-03,P0001,C0043,10,6.9,0.013,69.0
SO021380,2025-11-03,P0002,C0011,45,6.71,0.067,301.95
SO021381,2025-11-03,P0003,C0025,34,3.43,0.018,116.62
SO021382,2025-11-03,P0007,C0036,32,2.43,0.062,77.76
SO021383,,P0010,C0026,33,3.71,0.069,122.43
SO021384,2025-11-03,P0009,C0008,15,4.39,0.023,65.85
SO021385,2025-11-03,P0006,C0013,45,2.49,0.243,112.05
SO021386,2025-11-03,P0003,C0010,32,3.35,0.04,107.2
SO021387,2025-11-03,P0003,C0016,41,3.31,0.053,135.71
SO021388,2025-11-03,P0008,C0002,44,4.77,0.099,209.88
SO021389,2025-11-03,P0003,C0033,46,3.23,0.074,148.58
SO021390,2025-11-03,P0006,C0045,48,2.53,0.232,121.44
SO021391,2025-11-03,P0010,C0005,11,3.63,0.09,39.93
SO021392,2025-11-03,P0010,C0022,25,3.71,0.07,92.75
SO021393,2025-11-03,P0008,C0042,43,5.25,0.008,225.75
SO021394,2025-11-03,P0003,C0007,35,3.31,0.052,115.85
SO021395,2025-11-03,P0004,C0001,27,5.9,0.091,159.3
SO021396,2025-11-03,P0006,C0035,12,2.57,0.22,30.84
SO021397,2025-11-03,P0007,C0007,5,2.44,0.056,12.2
SO021398,2025-11-03,P0008,C0033,15,4.87,0.08,73.05
SO021399,2025-11-04,P0007,C0031,49,2.34,0.097,114.66
SO021400,2025-11-04,P0008,C0032,34,4.89,0.076,166.26
SO021401,2025-11-04,P0003,C0010,30,3.45,0.012,103.5
SO021402,2025-11-04,P0009,C0033,41,4.15,0.075,170.15
SO021403,2025-11-04,P0002,C0042,8,6.67,0.072,53.36
SO021404,2025-11-04,P0003,C0010,35,3.38,0.032,118.3
SO021405,2025-11-04,P0006,C0001,14,2.52,0.235,35.28
SO021406,2025-11-04,P0009,C0017,20,4.44,0.012,88.8
SO021407,2025-11-04,P0003,C0028,17,3.33,0.045,56.61
SO021408,2025-11-04,P0007,C0026,48,2.51,0.029,120.48
SO021409,2025-11-04,P0002,C0022,46,7.15,0.006,328.9
SO021410,2025-11-04,P0007,C0015,42,2.5,0.034,105.0
SO021411,2025-11-04,P0001,C0041,20,6.34,0.093,126.8
SO021412,2025-11-04,P0010,C0023,37,3.86,0.032,142.82
